,Gemeindekennziffer,Gemeindename,Gemeindecode,Status,PLZ des Gem.Amtes,weitere Postleitzahlen,Einwohner,Arbeitsstätten,Beschäftigte,Alter,Einkommen,Erbwerbstätige (15-64),Grundstückspreise,Anzahl an Ehepaaren,Anzahl der Kinder
1711,62383,Mureck,62383,ST,8480,,3490,0.11404011461318052,0.46418338108882523,47.55,38.648,0.464756446991404,27.9,0.1994269340974212,1.51
1712,62384,Paldau,62384,M,8341,8324 8342,3148,0.09180432020330369,0.30749682337992373,43.76,36.066,0.5168360864040661,27.8,0.20520965692503176,1.53
1713,62385,Pirching am Traubenberg,62385,,8081,,2522,0.07692307692307693,0.22839016653449642,43.7,38.348,0.5539254559873117,35.3,0.22402854877081682,1.57
1714,62386,Riegersburg,62386,M,8333,8312 8313 8330 8334 8361,4926,0.10150223304912707,0.33049127080795776,45.28,36.923,0.5328867235079172,18.9,0.2200568412505075,1.52
1715,62387,Sankt Anna am Aigen,62387,M,8354,8355,2367,0.10899873257287707,0.2834811998310097,46.43,35.855,0.5221799746514575,15.9,0.21377270806928603,1.54
1716,62388,Sankt Peter am Ottersbach,62388,M,8093,8342,2917,0.10524511484401783,0.5985601645526225,45.76,34.614,0.5323962975659925,13.1,0.20329105245114845,1.55
1717,62389,Sankt Stefan im Rosental,62389,M,8083,8082 8091 8324 8341 8421,3899,0.10335983585534753,0.3839446011797897,44.38,36.703,0.5344960246216979,27.8,0.21364452423698385,1.63
1718,62390,Straden,62390,M,8345,8483 8484,3508,0.11716077537058153,0.4541049030786773,47.03,36.085,0.5190992018244014,17.6,0.22377423033067276,1.5
1719,70101,Innsbruck,70101,SR,6020,6080,131059,0.09925300818715235,0.7906667989226226,42.35,40.105,0.4768157852570217,1066.2,0.13898320603697573,1.59
1720,70201,Arzl im Pitztal,70201,,6471,6460,3140,0.06210191082802548,0.31401273885350317,42.25,37.735,0.5082802547770701,122.2,0.21464968152866243,1.65
1721,70202,Haiming,70202,,6425,6430 6433,4770,0.08532494758909853,0.5668763102725367,40.89,39.12,0.49035639412997906,162.2,0.19643605870020964,1.67
1722,70203,Imst,70203,ST,6460,,10882,0.09750045947436133,0.7377320345524719,41.21,37.042,0.49485388715309686,210.7,0.18415732402131962,1.68
1723,70204,Imsterberg,70204,,6492,,794,0.05037783375314862,0.21536523929471033,38.95,39.741,0.5566750629722922,122.2,0.22670025188916876,1.82
1724,70205,Jerzens,70205,,6474,6473,944,0.08898305084745763,0.2891949152542373,41.9,39.413,0.4819915254237288,122.2,0.20127118644067796,1.54
1725,70206,Karres,70206,,6462,,612,0.058823529411764705,0.1568627450980392,42.02,38.284,0.5686274509803921,174.9,0.22875816993464052,1.62
1726,70207,Karrösten,70207,,6463,6460,686,0.0641399416909621,0.18221574344023322,44.08,41.983,0.5393586005830904,174.9,0.21720116618075802,1.52
1727,70208,Längenfeld,70208,,6444,,4780,0.08556485355648535,0.40146443514644353,39.2,35.814,0.5301255230125523,104.0,0.199163179916318,1.75
1728,70209,Mieming,70209,,6414,,3828,0.08281086729362591,0.3333333333333333,42.9,43.88,0.5156739811912225,340.5,0.18861024033437826,1.62
1729,70210,Mils bei Imst,70210,,6493,,610,0.08852459016393442,0.5327868852459017,40.74,37.1,0.5426229508196722,122.2,0.22950819672131148,1.62
1730,70211,Mötz,70211,,6423,,1308,0.0481651376146789,0.10932721712538226,41.33,44.227,0.47706422018348627,190.6,0.19877675840978593,1.59
1731,70212,Nassereith,70212,,6465,,2156,0.0640074211502783,0.2527829313543599,43.85,38.494,0.475417439703154,110.2,0.20732838589981448,1.65
1732,70213,Obsteig,70213,,6416,,1404,0.09259259259259259,0.2264957264957265,41.4,40.914,0.4886039886039886,197.4,0.18233618233618235,1.68
1733,70214,Oetz,70214,,6433,,2335,0.0993576017130621,0.43768736616702353,43.47,37.764,0.4963597430406852,146.5,0.21284796573875803,1.63
1734,70215,Rietz,70215,,6421,,2450,0.05755102040816327,0.3093877551020408,41.02,38.56,0.5089795918367347,128.2,0.1983673469387755,1.61
1735,70216,Roppen,70216,,6426,,1877,0.04368673415023974,0.33137986148108683,40.21,36.468,0.5071923281832712,160.0,0.20191795418220565,1.63
1736,70217,St. Leonhard im Pitztal,70217,,6481,,1388,0.09654178674351585,0.4315561959654179,42.51,37.101,0.4942363112391931,104.0,0.21757925072046108,1.64
1737,70218,Sautens,70218,,6432,,1640,0.06280487804878049,0.14817073170731707,41.31,36.034,0.48353658536585364,132.0,0.19939024390243903,1.69
1738,70219,Silz,70219,,6424,6183,2570,0.0933852140077821,0.36186770428015563,43.05,39.652,0.4883268482490272,148.5,0.1933852140077821,1.68
1739,70220,Sölden,70220,,6450,6456 6458,2955,0.2358714043993232,1.212859560067682,42.55,37.8,0.5404399323181049,357.4,0.17834179357021995,1.64
1740,70221,Stams,70221,,6422,6182,1556,0.07904884318766067,0.6677377892030848,41.11,38.051,0.5141388174807198,148.5,0.19023136246786632,1.61
1741,70222,Tarrenz,70222,,6464,,2777,0.0655383507382067,0.19265394310406914,41.8,37.161,0.5142239827151602,118.2,0.21462009362621534,1.64
1742,70223,Umhausen,70223,,6441,,3379,0.06984314886060965,0.2627996448653448,39.14,36.101,0.49896419058893166,135.2,0.19147676827463747,1.73
1743,70224,Wenns,70224,,6473,,2081,0.06871696299855838,0.23690533397405095,41.89,36.01,0.5007208073041807,122.2,0.20086496876501683,1.58
1744,70301,Absam,70301,,6067,,7319,0.08402787266019948,0.3874846290476841,43.61,44.328,0.5238420549255363,689.7,0.20207678644623583,1.59
1745,70302,Aldrans,70302,,6071,6073,2761,0.086925027164071,0.23578413618254257,41.35,45.64,0.5095979717493662,569.1,0.16986599058312205,1.67
1746,70303,Ampass,70303,,6070,,1832,0.08951965065502183,0.25436681222707425,40.98,43.325,0.5524017467248908,415.4,0.19486899563318777,1.63
1747,70304,Axams,70304,,6094,,6111,0.07069219440353461,0.23433153330060547,43.76,43.446,0.5108820160366552,432.3,0.20471281296023564,1.55
1748,70305,Baumkirchen,70305,,6121,,1297,0.06013878180416345,0.1117964533538936,42.75,43.986,0.5458750963762529,487.9,0.20508866615265997,1.67
1749,70306,Birgitz,70306,,6092,,1496,0.06951871657754011,0.16176470588235295,42.88,43.444,0.5127005347593583,573.6,0.19919786096256684,1.53
1750,70307,Ellbögen,70307,,6083,,1146,0.060209424083769635,0.11954624781849912,42.05,39.701,0.5366492146596858,148.9,0.2006980802792321,1.65
1751,70308,Flaurling,70308,,6403,,1309,0.061879297173414824,0.20626432391138275,41.16,39.0,0.5339954163483576,226.3,0.2047364400305577,1.67
1752,70309,Fritzens,70309,,6122,,2148,0.059124767225325885,0.25837988826815644,42.33,45.09,0.5507448789571695,315.9,0.21554934823091249,1.64
1753,70310,Fulpmes,70310,M,6166,6167,4495,0.08431590656284761,0.4743047830923248,41.47,37.659,0.5045606229143492,195.2,0.19911012235817574,1.62
1754,70311,Gnadenwald,70311,,6069,,826,0.10048426150121065,0.2711864406779661,41.35,45.196,0.5581113801452785,315.9,0.211864406779661,1.66
1755,70312,Götzens,70312,,6091,,4138,0.07249879168680522,0.2472208796520058,42.76,43.809,0.5347994200096665,573.6,0.19526341227646207,1.57
1756,70313,Gries am Brenner,70313,,6156,,1332,0.08483483483483484,0.31906906906906907,42.4,38.651,0.493993993993994,101.4,0.17867867867867868,1.78
1757,70314,Gries im Sellrain,70314,,6182,,619,0.0630048465266559,0.1470113085621971,42.08,36.966,0.5040387722132472,197.8,0.20678513731825526,1.59
1758,70315,Grinzens,70315,,6095,,1410,0.05319148936170213,0.12127659574468085,42.0,39.221,0.5255319148936171,344.3,0.20851063829787234,1.56
1759,70317,Gschnitz,70317,,6150,,436,0.09862385321100918,0.1811926605504587,43.02,37.801,0.5160550458715596,101.4,0.2018348623853211,1.7
1760,70318,Hatting,70318,,6402,,1469,0.06330837304288632,0.11640571817562968,40.4,42.558,0.552076242341729,396.6,0.2049012933968686,1.71
1761,70319,Inzing,70319,,6401,,3990,0.06641604010025062,0.39473684210526316,41.51,42.115,0.5195488721804511,449.0,0.19548872180451127,1.66
1762,70320,Kematen in Tirol,70320,,6175,6176,3014,0.08029197080291971,0.7252820172528202,41.07,41.6,0.544127405441274,573.6,0.18613138686131386,1.58
1763,70322,Kolsass,70322,,6114,,1667,0.07738452309538092,0.2591481703659268,42.04,42.214,0.5272945410917816,315.9,0.20335932813437313,1.62
1764,70323,Kolsassberg,70323,,6115,,834,0.0803357314148681,0.1510791366906475,41.62,42.24,0.5455635491606715,215.6,0.2026378896882494,1.61
1765,70325,Lans,70325,,6072,,1111,0.1188118811881188,0.558055805580558,42.13,47.073,0.54995499549955,569.1,0.18181818181818182,1.61
1766,70326,Leutasch,70326,,6105,,2419,0.12277800744109137,0.329888383629599,45.48,36.707,0.46548160396858207,231.4,0.18933443571723854,1.59
1767,70327,Matrei am Brenner,70327,M,6143,,918,0.09803921568627451,0.40522875816993464,43.95,35.14,0.5315904139433552,148.9,0.19281045751633988,1.58
1768,70328,Mieders,70328,,6142,,1940,0.08556701030927835,0.4314432989690722,40.98,40.344,0.5201030927835052,195.2,0.19896907216494844,1.68
1769,70329,Mils,70329,,6068,,4549,0.10793581006814684,0.5060452846779512,43.2,46.011,0.47944603209496595,649.2,0.1960870520993625,1.66
1770,70330,Mühlbachl,70330,,6143,6150,1453,0.06262904335856848,0.4115622849277357,45.1,35.189,0.452856159669649,148.9,0.17549896765313144,1.82
1771,70331,Mutters,70331,,6162,6020,2230,0.09641255605381166,0.2937219730941704,42.65,45.916,0.5183856502242152,442.9,0.20717488789237667,1.63
1772,70332,Natters,70332,,6161,6020 6091,2087,0.0881648298993771,0.4034499281264974,45.22,45.881,0.5026353617632966,596.9,0.20028749401054144,1.63
1773,70333,Navis,70333,,6145,,2050,0.06097560975609756,0.27414634146341466,41.71,37.192,0.5541463414634147,148.9,0.21121951219512194,1.61
1774,70334,Neustift im Stubaital,70334,,6167,,4817,0.11293336101307867,0.4776832053145111,41.67,35.727,0.5457753788665144,323.3,0.1961801951422047,1.68
1775,70335,Oberhofen im Inntal,70335,,6406,,1902,0.05993690851735016,0.30126182965299686,40.07,40.052,0.49947423764458465,226.3,0.20294426919032596,1.7
1776,70336,Obernberg am Brenner,70336,,6157,,378,0.10846560846560846,0.20105820105820105,42.76,39.751,0.5238095238095238,101.4,0.20105820105820105,1.76
1777,70337,Oberperfuss,70337,,6173,,3082,0.07754704737183647,0.16515249837767684,41.46,41.691,0.5425048669695003,324.2,0.21025308241401688,1.64
1778,70338,Patsch,70338,,6082,,1089,0.08907254361799816,0.23415977961432508,42.73,45.783,0.527089072543618,569.1,0.20110192837465565,1.66
1779,70339,Pettnau,70339,,6408,6170,1064,0.06766917293233082,0.20488721804511278,42.83,42.203,0.5610902255639098,170.5,0.21428571428571427,1.48
1780,70340,Pfaffenhofen,70340,,6405,,1185,0.06919831223628692,0.3789029535864979,39.97,39.475,0.4978902953586498,226.3,0.19156118143459916,1.73
1781,70341,Pfons,70341,,6143,,1224,0.06045751633986928,0.2034313725490196,42.91,39.509,0.5236928104575164,148.9,0.2238562091503268,1.6
1782,70342,Polling in Tirol,70342,,6404,,1282,0.0686427457098284,0.36037441497659906,37.79,39.351,0.5140405616224649,220.6,0.19890795631825273,1.73
1783,70343,Ranggen,70343,,6179,,1090,0.06880733944954129,0.1669724770642202,40.33,41.224,0.5477064220183486,337.7,0.21651376146788992,1.81
1784,70344,Reith bei Seefeld,70344,,6103,6100,1426,0.10238429172510519,0.32538569424964936,42.98,45.093,0.485273492286115,340.4,0.15007012622720897,1.55
1785,70345,Rinn,70345,,6074,,1951,0.06663249615581752,0.15940543311122501,40.19,43.794,0.5253716043054844,415.4,0.19784725781650436,1.73
1786,70346,Rum,70346,M,6063,,9311,0.06207711309204167,0.45537536247449256,43.23,39.751,0.48587691977231234,608.6,0.19041993341209323,1.64
1787,70347,St. Sigmund im Sellrain,70347,,6184,,179,0.11731843575418995,0.1564245810055866,44.28,38.708,0.5642458100558659,197.8,0.2122905027932961,1.57
1788,70348,Scharnitz,70348,,6108,,1355,0.06051660516605166,0.13579335793357933,44.7,37.923,0.44132841328413286,157.8,0.1985239852398524,1.6
1789,70349,Schmirn,70349,,6154,,885,0.0519774011299435,0.0847457627118644,41.62,36.972,0.5322033898305085,101.4,0.23502824858757063,1.82
1790,70350,Schönberg im Stubaital,70350,,6141,6020,1097,0.07748404740200547,0.4193254329990884,40.7,39.009,0.5113947128532361,362.1,0.19234275296262535,1.79
1791,70351,Seefeld in Tirol,70351,,6100,,3519,0.12958226768968456,0.5760159136118216,45.72,40.097,0.4075021312872975,562.8,0.16624040920716113,1.56
1792,70352,Sellrain,70352,,6181,,1339,0.041822255414488425,0.07692307692307693,45.17,39.387,0.515309932785661,197.8,0.2210604929051531,1.59
1793,70353,Sistrans,70353,,6073,,2250,0.08133333333333333,0.19644444444444445,43.12,50.232,0.48577777777777775,569.1,0.20044444444444445,1.69
1794,70354,Hall in Tirol,70354,ST,6060,,14243,0.08818366917082075,0.830021765077582,43.03,39.299,0.4745489012146317,608.6,0.17376957101734186,1.66
1795,70355,Steinach am Brenner,70355,M,6150,,3635,0.07620357634112793,0.3807427785419532,42.53,38.761,0.5177441540577716,224.3,0.2016506189821183,1.7
1796,70356,Telfes im Stubai,70356,,6165,,1592,0.0722361809045226,0.17902010050251257,43.27,41.871,0.5339195979899497,362.1,0.21670854271356785,1.67
1797,70357,Telfs,70357,M,6410,6100,16091,0.06718041141010503,0.4129637685662793,41.06,37.801,0.49220060903610713,329.3,0.18650177117643404,1.69
1798,70358,Thaur,70358,,6065,6063,4112,0.10262645914396887,0.5111867704280155,41.64,43.867,0.5398832684824902,608.6,0.20598249027237353,1.65
1799,70359,Trins,70359,,6152,,1345,0.0691449814126394,0.137546468401487,42.78,43.097,0.5293680297397769,224.3,0.19851301115241635,1.63
1800,70360,Tulfes,70360,,6075,,1693,0.0915534554046072,0.20968694624926165,41.39,44.685,0.5103366804489072,415.4,0.19019492025989368,1.67
1801,70361,Unterperfuss,70361,,6178,,230,0.11304347826086956,0.7782608695652173,53.56,38.539,0.4,324.2,0.14347826086956522,1.54
1802,70362,Vals,70362,,6154,,527,0.08159392789373814,0.20872865275142316,42.96,34.914,0.5825426944971537,101.4,0.19734345351043645,1.83
1803,70364,Völs,70364,M,6176,,6963,0.06304753698118627,0.3939393939393939,44.18,41.346,0.46502944133275886,573.6,0.2033606204222318,1.65
1804,70365,Volders,70365,,6111,,4497,0.07271514342895263,0.2363798087613965,42.21,41.317,0.5379141649988881,542.6,0.20836112964198356,1.58
1805,70366,Wattenberg,70366,,6113,,776,0.09278350515463918,0.211340206185567,40.94,43.495,0.5541237113402062,215.6,0.20103092783505155,1.74
1806,70367,Wattens,70367,M,6112,,7984,0.06938877755511022,0.936748496993988,43.81,42.181,0.5107715430861723,393.3,0.1903807615230461,1.53
1807,70368,Wildermieming,70368,,6413,,982,0.0814663951120163,0.2545824847250509,41.64,42.265,0.5173116089613035,231.4,0.19144602851323828,1.81
1808,70369,Zirl,70369,M,6170,,8197,0.08137123337806515,0.4178357935830182,42.0,44.066,0.5459314383310967,565.2,0.1905575210442845,1.59
1809,70401,Aurach bei Kitzbühel,70401,,6371,,1132,0.14487632508833923,0.44787985865724383,48.15,38.504,0.4558303886925795,607.5,0.19699646643109542,1.51
1810,70402,Brixen im Thale,70402,,6364,,2636,0.1054628224582701,0.3330804248861912,44.93,37.394,0.5083459787556904,497.9,0.19309559939301973,1.58
1811,70403,Fieberbrunn,70403,M,6391,,4407,0.11073292489221692,0.4733378715679601,44.39,38.192,0.48218742909008394,318.3,0.18947129566598594,1.58
1812,70404,Going am Wilden Kaiser,70404,,6353,,1919,0.10734757686294945,0.44033350703491403,44.47,36.236,0.5023449713392392,1052.3,0.18863991662324128,1.61
1813,70405,Hochfilzen,70405,,6395,,1275,0.08470588235294117,0.3788235294117647,42.29,38.486,0.4666666666666667,174.5,0.19372549019607843,1.61
1814,70406,Hopfgarten im Brixental,70406,M,6361,6314,5650,0.10672566371681416,0.3980530973451327,43.26,36.42,0.5040707964601769,278.6,0.2001769911504425,1.7
1815,70407,Itter,70407,,6305,,1173,0.1082693947144075,0.4057971014492754,44.08,41.889,0.5285592497868713,278.6,0.21312872975277067,1.63
1816,70408,Jochberg,70408,,6373,,1558,0.12002567394094994,0.36392811296534017,46.14,38.381,0.4704749679075738,607.5,0.1925545571245186,1.51
1817,70409,Kirchberg in Tirol,70409,,6365,,5258,0.12780524914416128,0.37504754659566375,46.28,35.95,0.47166222898440474,836.5,0.18143780905287182,1.57
1818,70410,Kirchdorf in Tirol,70410,,6382,6383,4024,0.09319085487077534,0.4510437375745527,42.71,37.929,0.5241053677932406,270.8,0.20129224652087474,1.59
1819,70411,Kitzbühel,70411,ST,6370,,8239,0.1779342153173929,0.878261924990897,48.47,39.214,0.4441072945745843,1712.7,0.1723510134725088,1.52
1820,70412,Kössen,70412,,6345,,4456,0.1039048473967684,0.3794883303411131,43.82,34.915,0.48473967684021546,270.8,0.1952423698384201,1.66
1821,70413,Oberndorf in Tirol,70413,,6372,,2334,0.11482433590402742,0.5437017994858612,44.9,38.652,0.4691516709511568,791.2,0.18380462724935734,1.58
1822,70414,Reith bei Kitzbühel,70414,,6370,6352 6353 6365,1692,0.1235224586288416,0.3947990543735225,47.29,37.458,0.4178486997635934,1161.4,0.17848699763593381,1.59
1823,70415,St. Jakob in Haus,70415,,6392,,799,0.0851063829787234,0.2190237797246558,41.66,37.814,0.5118898623279099,298.4,0.1902377972465582,1.85
1824,70416,St. Johann in Tirol,70416,M,6380,,9663,0.11797578391803788,0.7021628893718307,43.97,39.34,0.4895995032598572,791.2,0.17737762599606746,1.56
1825,70417,St. Ulrich am Pillersee,70417,,6393,,1872,0.09081196581196581,0.3952991452991453,42.58,37.199,0.4855769230769231,298.4,0.19444444444444445,1.67
1826,70418,Schwendt,70418,,6385,,877,0.08437856328392246,0.18700114025085518,43.1,36.678,0.5096921322690992,270.8,0.20296465222348917,1.63
1827,70419,Waidring,70419,,6384,,2048,0.0947265625,0.31884765625,43.77,38.886,0.50390625,298.4,0.208984375,1.6
1828,70420,Westendorf,70420,,6363,,3664,0.12663755458515283,0.3414301310043668,44.82,37.346,0.4890829694323144,420.3,0.19978165938864628,1.63
1829,70501,Alpbach,70501,,6236,,2538,0.09810874704491726,0.3550039401103231,43.75,36.404,0.5086682427107959,351.8,0.2013396375098503,1.8
1830,70502,Angath,70502,,6321,,1031,0.05916585838991271,0.18525703200775945,40.28,38.522,0.527643064985451,254.4,0.19107662463627545,1.72
1831,70503,Bad Häring,70503,,6323,,2882,0.05968077723802915,0.3525329632199861,42.1,45.056,0.4913254684247051,300.9,0.19396252602359473,1.6
1832,70504,Brandenberg,70504,,6234,,1531,0.08099281515349445,0.16394513389941215,43.75,38.363,0.5127367733507512,164.5,0.21489222730241672,1.73
1833,70505,Breitenbach am Inn,70505,,6252,,3517,0.06738697753767416,0.17429627523457492,41.7,41.634,0.5578618140460619,239.5,0.2146715951094683,1.7
1834,70506,Brixlegg,70506,M,6230,,3043,0.10220177456457444,0.6726914229378902,43.14,41.583,0.5264541570818272,233.6,0.1879723956621755,1.57
1835,70508,Ebbs,70508,,6341,,5716,0.08659902029391182,0.43614415675297413,43.13,38.343,0.5136459062281316,294.1,0.198740377886634,1.61
1836,70509,Ellmau,70509,,6352,,2866,0.1374738311235171,0.528960223307746,44.09,35.538,0.4658060013956734,728.7,0.18527564549895326,1.6
1837,70510,Erl,70510,,6343,,1553,0.09143593045717965,0.3715389568576948,42.28,37.286,0.501609787508049,212.4,0.20218931101094656,1.78
1838,70511,Kirchbichl,70511,,6322,,5871,0.08226877874297393,0.4803270311701584,42.54,40.12,0.5034917390563788,289.1,0.19826264690853346,1.6
1839,70512,Kramsach,70512,,6233,,4971,0.08187487427077046,0.47455240394286863,43.16,43.39,0.5226312613156306,289.8,0.18949909474954738,1.56
1840,70513,Kufstein,70513,ST,6330,,19512,0.08615211152111521,0.6321238212382124,41.98,42.4,0.4870848708487085,511.9,0.1755330053300533,1.67
1841,70514,Kundl,70514,M,6250,,4762,0.07601847963040739,1.1898362032759344,40.98,43.14,0.5188996220075599,326.1,0.18500629987400252,1.63
1842,70515,Langkampfen,70515,,6336,,4159,0.06395768213512863,0.8307285405145468,41.95,40.177,0.5299350805482087,289.2,0.2041356095215196,1.61
1843,70516,Mariastein,70516,,6324,,458,0.08078602620087336,0.24672489082969432,38.19,45.645,0.4737991266375546,254.4,0.17685589519650655,1.86
1844,70517,Münster,70517,,6232,,3459,0.05290546400693842,0.24804856895056374,42.04,42.003,0.5359930615784909,394.3,0.19890141659439145,1.57
1845,70518,Niederndorf,70518,,6342,,2820,0.07375886524822695,0.3333333333333333,42.16,38.515,0.5109929078014185,212.4,0.20602836879432623,1.66
1846,70519,Niederndorferberg,70519,,6346,,720,0.08055555555555556,0.17777777777777778,39.99,33.802,0.5194444444444445,212.4,0.20972222222222223,1.93
1847,70520,Radfeld,70520,,6241,,2551,0.06742453939631517,0.4943159545276362,40.4,38.465,0.5354762838102705,341.1,0.1854174833398667,1.7
